id,score,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4vHYV,-1,8996399028250,0.000000,1,3.610918,4.330733,0.000000,0.000000,0.000000,0,0,1.386294,0,1,0,0,1,0,0,0,7,3.433987,0.000000,0.000000
z3484,+1,15164824909,1.908385,1,2.944439,1.386294,0.000000,0.000000,0.000000,0,0,4.234107,6,1,0,0,0,1,1,0,1,1.386294,0.000000,0.000000
IMKK7,+1,2281322647,4.127040,1,3.713572,4.465908,60.000000,0.000000,0.000000,0,0,3.178054,2,1,0,0,1,0,0,0,2,3.401197,0.000000,0.000000
36Kr4,-1,855762115609,3.350965,1,4.859812,4.077537,70.000000,1.798286,1.624647,0,0,2.772589,1,1,0,1,0,0,1,0,0,2.484907,0.000000,0.000000
RKdL3,-1,11424963226,1.345074,1,1.609438,1.945910,0.000000,0.000000,1.689824,0,0,2.564949,1,1,0,0,1,0,0,0,3,1.791759,0.000000,0.000000
D9Avk,-1,264059266,1.745078,1,1.098612,2.708050,0.000000,0.000000,0.000000,0,0,2.708050,0,0,0,0,0,0,1,0,2,1.609438,0.000000,0.000000
O34aZ,+1,2331223290138,3.097306,1,5.351858,4.532599,100.000000,0.000000,0.000000,0,0,4.276666,1,1,0,0,0,1,1,0,1,1.098612,0.000000,0.000000
TWuxY,+1,173185784695,0.000000,1,4.304065,4.584967,0.000000,0.000000,0.000000,0,0,3.761200,1,1,0,0,1,1,0,0,9,3.332205,0.000000,0.000000
SUAXC,+1,822121717,2.777704,1,4.454347,5.472271,0.000000,0.000000,0.000000,0,0,5.075174,7,1,0,0,0,1,3,0,2,2.302585,0.000000,0.000000
A4VFa,-1,16747465901530,0.000000,1,4.276666,5.942799,0.000000,1.689824,0.000000,0,0,3.433987,0,0,0,1,1,0,0,0,5,2.708050,0.000000,0.000000
xJi8f,+1,518053684,1.871480,1,0.693147,1.386294,0.000000,0.000000,0.000000,0,0,3.931826,0,1,0,0,1,0,1,0,5,2.890372,0.000000,0.000000
CO0xQ,+1,524581813475,2.561634,0,3.688879,3.178054,0.000000,0.000000,0.000000,0,0,4.304065,7,1,0,0,1,0,0,0,6,2.564949,0.000000,0.000000
KjWVu,+1,159609606362,2.021516,1,1.386294,1.945910,0.000000,0.000000,0.000000,0,0,3.496508,1,0,0,0,1,0,0,0,3,2.079442,0.000000,0.000000
lhX6t,-1,363884798748,0.000000,1,3.258097,3.433987,0.000000,0.000000,6.085615,2,0,0.693147,0,0,0,0,0,0,0,0,6,3.044522,0.000000,0.000000
7X0W2,-1,2652273770544,0.000000,1,4.955827,3.806662,37.000000,0.000000,0.000000,0,0,3.713572,1,1,0,0,1,0,0,0,2,1.609438,0.000000,0.000000
P6mIz,-1,15282486267588,1.576117,1,4.204693,4.174387,0.000000,0.000000,0.000000,1,0,1.098612,0,1,0,0,0,0,0,0,18,3.367296,0.000000,0.000000
98TcH,+1,1161798559,3.011972,1,3.465736,3.891820,85.000000,0.000000,0.000000,0,0,4.955827,3,0,0,0,1,1,0,0,1,1.609438,0.000000,0.000000
nwTHP,-1,2105021619174,1.568646,1,5.455321,5.521461,0.000000,1.338181,1.369315,0,0,3.912023,0,1,0,1,0,0,0,0,0,2.302585,0.000000,0.000000
MdUwi,-1,663789714660,2.817031,1,2.708050,3.891820,0.000000,0.000000,0.000000,0,0,2.995732,1,1,0,0,1,0,1,0,9,2.708050,0.000000,0.000000
f64S6,+1,650897037,1.861821,1,1.945910,2.197225,87.500000,0.000000,0.000000,0,0,4.394449,3,1,0,0,0,1,0,0,3,1.609438,0.000000,0.000000
YV4SU,-1,577855225266,0.000000,1,4.290459,4.077537,0.000000,0.000000,0.000000,0,0,3.496508,1,0,0,0,1,1,1,0,3,1.609438,0.000000,0.000000
XRQjO,-1,10138402977231,0.000000,1,3.688879,2.397895,0.000000,0.000000,0.000000,0,0,1.098612,0,0,0,1,1,0,0,0,2,2.197225,0.000000,0.000000
k1kOx,+1,4514526713,1.715908,1,2.302585,1.945910,0.000000,0.000000,0.000000,0,0,1.945910,1,0,0,0,0,0,0,0,3,3.465736,0.000000,0.000000
hFb3q,+1,91487879430,3.147933,1,0.000000,1.098612,0.000000,0.000000,0.000000,0,0,4.553877,3,1,0,0,1,0,0,0,5,2.564949,0.000000,0.000000
mZT4m,-1,2680274185,0.000000,1,1.609438,1.791759,0.000000,0.000000,0.000000,0,0,2.564949,0,1,0,1,1,0,0,0,4,1.791759,0.000000,0.000000
jqbc5,-1,526695450962,1.861738,1,3.828641,4.753590,0.000000,0.000000,0.000000,0,0,5.645447,5,1,0,1,1,1,0,0,7,3.218876,0.000000,0.000000
gDPZE,+1,2657779126421,4.398950,1,6.028279,6.315358,0.000000,0.000000,0.000000,0,0,6.838405,26,1,0,0,1,1,0,0,13,4.189655,0.000000,0.000000
VoxwG,-1,105368409683,1.382340,0,3.988984,2.944439,0.000000,0.000000,0.000000,1,0,2.484907,0,1,0,1,0,0,0,0,1,2.302585,0.000000,0.000000
Wmcx2,+1,3254328397,1.866022,1,3.828641,4.219508,0.000000,0.000000,0.000000,0,0,2.833213,0,1,0,0,1,0,1,0,1,1.386294,0.000000,0.000000
bR9IA,-1,8294694066447,0.000000,1,5.424950,4.543295,44.285714,0.000000,0.000000,0,0,3.258097,1,1,0,1,0,0,0,0,1,1.945910,0.000000,0.000000
tHQZE,+1,1011210384969,1.181552,0,1.609438,0.693147,79.000000,0.000000,0.000000,0,0,3.258097,0,1,0,0,1,1,0,0,2,1.386294,0.000000,0.000000
Xqmdg,+1,21052090686,1.741764,1,0.693147,0.693147,67.142857,0.000000,0.000000,0,0,2.079442,0,1,0,0,0,0,0,0,1,1.386294,0.000000,0.000000
F3ouu,+1,581062519297,3.914763,1,5.252273,5.332719,0.000000,0.000000,0.000000,0,0,4.234107,2,1,0,0,0,0,0,0,2,1.945910,0.000000,0.000000
vFMrZ,-1,992203526,0.000000,1,0.000000,1.609438,74.000000,0.000000,0.000000,0,0,3.218876,0,1,0,0,1,0,0,0,2,1.945910,0.000000,0.000000
NvFCd,+1,1356100746056,0.000000,1,0.693147,5.170484,0.000000,0.000000,0.000000,0,0,3.688879,0,1,0,0,0,0,0,0,1,2.079442,0.000000,0.000000
oYiou,-1,1163993666178,0.000000,0,3.761200,3.433987,0.000000,0.000000,0.000000,0,0,2.772589,0,1,0,0,0,0,0,0,36,5.945421,0.000000,0.000000
KlQlu,+1,2474252590398,5.340631,1,4.330733,5.976351,92.857143,0.000000,0.000000,0,0,5.525453,7,1,0,0,0,1,0,0,5,1.945910,0.000000,0.000000
gehQD,-1,423759376,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1.609438,0,1,0,0,0,0,0,0,4,2.890372,0.000000,0.000000
hOtVP,-1,1637805182041,0.000000,1,2.302585,1.945910,50.000000,0.000000,0.000000,0,1,3.526361,0,1,0,0,1,0,0,0,0,1.098612,0.000000,0.000000
UBvqv,-1,1644118276093,0.000000,0,0.000000,0.000000,0.000000,0.000000,5.120421,1,0,3.295837,2,0,0,1,0,0,0,0,2,2.302585,0.000000,0.000000
rXfV6,-1,624695525029,0.000000,1,4.127134,3.737670,0.000000,0.000000,0.000000,0,0,3.401197,1,1,0,0,1,0,0,0,1,2.397895,0.000000,0.000000
i4azQ,+1,2890679020723,2.873146,1,6.100319,6.115892,85.000000,0.000000,0.000000,0,0,2.302585,1,1,0,0,1,0,0,0,5,2.564949,0.000000,0.000000
iDehj,+1,12537892910,2.383893,1,1.791759,2.079442,0.000000,0.000000,0.000000,0,0,3.761200,0,0,0,0,1,0,0,0,3,2.639057,0.000000,0.000000
9CgH3,+1,6308692579441,1.944702,1,2.944439,1.791759,0.000000,0.000000,0.000000,0,0,2.639057,1,1,0,0,0,0,1,0,2,1.791759,0.000000,0.000000
jOY0v,+1,2440084671843,3.709872,1,4.997212,5.099866,80.000000,0.000000,0.000000,0,0,3.401197,0,1,0,0,0,1,1,0,4,2.397895,0.000000,0.000000
ps2e2,+1,3892427209,1.741764,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,3.688879,1,1,0,0,1,0,0,0,5,2.302585,0.000000,0.000000
TNwyL,+1,10199860447369,2.735964,1,4.454347,3.091042,0.000000,0.000000,0.000000,0,0,5.068904,3,1,0,0,0,0,1,0,2,1.791759,0.000000,0.000000
D19pl,+1,10296675725082,2.042922,1,4.634729,3.761200,74.000000,0.000000,0.000000,0,0,5.517453,7,1,0,0,1,1,0,0,6,3.610918,0.000000,0.000000
Ip0Lr,+1,1075537384,1.767847,1,2.484907,2.302585,0.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,0,0,0,0,11,3.091042,0.000000,0.000000
7yxPx,-1,1994817928136,1.292193,1,5.424950,4.859812,0.000000,0.000000,0.000000,0,0,4.158883,5,1,0,0,1,0,0,0,5,2.302585,0.000000,0.000000
Omjiu,+1,823744356,1.949950,1,2.708050,3.218876,0.000000,0.000000,0.000000,0,0,3.367296,1,1,0,0,1,0,0,0,13,3.091042,0.000000,0.000000
9jnyz,+1,272894509809,4.278825,1,3.713572,4.488636,0.000000,0.000000,0.000000,0,0,3.401197,0,1,0,0,0,1,3,0,2,2.708050,0.000000,0.000000
fc8M7,+1,100485692,1.787211,1,1.609438,3.295837,0.000000,0.000000,0.000000,0,0,2.564949,0,1,0,0,1,0,0,0,21,5.605802,0.000000,0.000000
1CMDB,+1,774111047,2.032704,1,4.356709,4.094345,0.000000,0.000000,0.000000,0,0,3.178054,2,1,0,0,1,0,0,0,3,2.639057,0.000000,0.000000
OtQ6s,-1,367186167249,1.364904,1,2.397895,1.945910,0.000000,0.000000,0.000000,0,1,1.098612,0,1,0,0,0,0,0,0,2,1.609438,0.000000,0.000000
YezLi,-1,1218459208,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,2.079442,1,0,0,0,0,0,0,0,7,3.496508,0.000000,0.000000
LNA0M,+1,8357808676998,1.825323,1,3.465736,4.077537,0.000000,0.000000,0.000000,0,0,4.691348,0,1,0,0,1,1,0,0,1,2.772589,0.000000,0.000000
6o0Ye,-1,21856726763780,0.000000,1,3.401197,3.401197,0.000000,3.255813,0.000000,0,0,3.044522,2,0,0,0,1,0,0,0,1,2.484907,0.000000,0.000000
rRVsF,-1,339018764536,2.420200,1,4.477337,3.465736,83.333333,0.000000,0.000000,1,0,3.850148,0,1,0,1,0,0,0,0,2,5.429346,0.000000,0.000000
jNjHK,+1,4228337456,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,2.564949,1,1,0,0,0,0,1,0,0,1.098612,0.000000,0.000000
5S6rN,-1,13875230605963,0.000000,1,4.276666,6.270988,0.000000,0.000000,1.689824,1,0,2.079442,1,0,0,0,0,0,0,0,4,2.484907,0.000000,0.000000
JOqCh,-1,2506087623028,0.000000,1,5.433722,4.543295,44.285714,0.000000,5.135444,1,0,2.833213,0,1,0,1,1,0,0,0,1,2.302585,0.000000,0.000000
9Zhq0,+1,10929878,1.689824,1,2.197225,3.496508,0.000000,0.000000,0.000000,0,0,5.181784,2,1,0,0,1,1,1,0,2,1.609438,0.000000,0.000000
Rvb0s,+1,16490685901383,1.719874,1,2.772589,2.772589,46.250000,0.000000,0.000000,0,0,3.295837,0,1,0,0,1,0,0,0,1,1.386294,0.000000,0.000000
tSblq,-1,2131496570529,0.000000,0,1.609438,1.609438,0.000000,0.000000,0.000000,0,0,3.526361,0,1,0,1,1,0,0,0,3,2.302585,0.000000,0.000000
m7Ohw,-1,3087969054,1.170147,1,1.386294,1.098612,0.000000,0.000000,0.000000,1,0,3.295837,2,1,0,0,1,0,0,0,4,2.397895,0.000000,0.000000
Ijolb,-1,1289945726614,1.488160,1,2.772589,1.609438,0.000000,0.000000,0.000000,0,0,3.688879,5,1,0,0,1,0,0,0,5,2.639057,0.000000,0.000000
Cha3o,+1,15182506496350,1.741764,1,3.663562,3.871201,0.000000,0.000000,0.000000,0,0,3.828641,4,1,0,0,1,0,0,0,4,1.945910,0.000000,0.000000
k6lkq,+1,84357220394,2.295220,1,2.079442,2.197225,0.000000,0.000000,0.000000,0,0,2.890372,2,1,0,0,1,0,0,0,2,1.609438,0.000000,0.000000
pzE0k,+1,7876920479780,2.536588,1,2.890372,2.833213,0.000000,0.000000,0.000000,0,0,3.871201,4,1,0,0,0,0,1,0,2,1.609438,0.000000,0.000000
vYs7y,+1,3462487758,2.058312,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,4.060443,4,1,0,0,0,0,0,0,3,1.945910,0.000000,0.000000
mNC9a,-1,2074298877,0.000000,1,2.302585,1.791759,0.000000,0.000000,0.000000,0,0,1.945910,0,1,0,0,0,0,0,0,1,1.386294,0.000000,0.000000
NCo0q,+1,1143126768,1.958543,0,0.000000,1.098612,0.000000,0.000000,0.000000,0,0,4.820282,8,1,0,0,0,1,2,0,1,1.791759,0.000000,0.000000
16xqK,-1,516645978969,1.915349,1,0.693147,1.791759,81.000000,0.000000,0.000000,0,0,2.079442,0,1,0,0,1,0,0,0,2,1.945910,0.000000,0.000000
KRABo,+1,136225749881,1.885386,1,1.609438,1.945910,0.000000,0.000000,0.000000,0,0,4.882802,5,1,0,0,1,1,0,0,1,1.386294,0.000000,0.000000
sROW5,+1,84581045667,0.000000,1,3.465736,3.637586,0.000000,0.000000,0.000000,0,0,4.844187,9,1,0,0,1,1,0,0,11,3.218876,0.000000,0.000000
ulwm2,-1,2147100017321,1.371094,1,3.044522,2.944439,0.000000,0.000000,0.000000,0,1,2.397895,0,1,0,1,0,0,0,0,1,1.098612,0.000000,0.000000
tln0x,+1,54636573448,4.609308,1,3.496508,3.806662,83.333333,0.000000,0.000000,0,0,4.521789,6,1,0,0,0,0,1,0,5,2.890372,0.000000,0.000000
nCcd1,-1,411863972,1.702019,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,3.951244,1,1,0,0,0,0,1,0,2,1.945910,0.000000,0.000000
nJozN,+1,4094218847,4.175382,1,5.135798,4.836282,100.000000,0.000000,0.000000,0,0,1.386294,0,1,0,0,0,0,0,0,2,1.791759,0.000000,0.000000
W4Q7G,+1,435765542651,1.889661,1,3.891820,2.708050,78.333333,0.000000,0.000000,0,0,4.488636,3,1,0,0,1,0,0,0,4,2.564949,0.000000,0.000000
dtT9y,-1,1409376399,2.014018,1,1.098612,0.693147,0.000000,0.000000,0.000000,0,0,3.295837,1,1,0,0,1,1,0,0,3,1.609438,0.000000,0.000000
oNL8v,+1,189720196,0.000000,1,4.770685,6.424869,0.000000,0.000000,0.000000,1,0,2.302585,0,1,0,0,1,0,0,0,1,2.484907,0.000000,0.000000
JNbsi,+1,14504422146268,2.533728,1,5.105945,5.313206,78.571429,0.000000,0.000000,0,0,3.218876,1,1,0,0,0,0,1,0,24,4.934474,0.000000,0.000000
Vhlvy,-1,481583339,1.545051,1,2.302585,3.713572,0.000000,0.000000,0.000000,0,0,1.098612,0,1,0,0,1,0,0,0,4,2.197225,0.000000,0.000000
elQ7w,+1,1411464333905,1.702037,1,0.000000,3.135494,0.000000,0.000000,0.000000,0,0,4.465908,4,1,0,0,1,1,1,0,2,2.079442,0.000000,0.000000
Zvld3,+1,3552621054350,2.007513,1,4.290459,4.700480,0.000000,0.000000,0.000000,0,0,2.197225,2,1,0,0,0,1,1,0,1,1.609438,0.000000,0.000000
HLUAf,-1,168212103922,0.000000,1,5.983936,6.169611,43.333333,0.000000,0.000000,0,0,4.127134,4,1,0,0,1,0,0,0,0,2.079442,0.000000,0.000000
p9iji,-1,1401955779724,1.404669,1,1.386294,1.098612,0.000000,0.000000,0.000000,0,0,2.833213,0,1,0,0,1,0,0,0,6,3.555348,0.000000,0.000000
DKblM,-1,266078775416,0.000000,1,2.397895,2.708050,0.000000,0.000000,0.000000,0,0,2.197225,1,1,0,0,1,0,0,0,2,2.079442,0.000000,0.000000
RfXU0,-1,16313167969923,0.000000,1,1.945910,2.079442,0.000000,0.000000,0.000000,0,0,2.995732,1,1,0,1,0,0,0,0,1,3.044522,0.000000,0.000000
yVzJ3,+1,24120719497,1.595549,1,3.951244,4.532599,0.000000,0.000000,0.000000,0,0,3.178054,0,1,0,0,0,0,0,0,12,2.833213,0.000000,0.000000
n5NOb,+1,6998949565178,1.741764,1,0.000000,0.693147,0.000000,0.000000,0.000000,0,0,5.170484,0,1,0,0,0,1,0,0,1,1.609438,0.000000,0.000000
tEQjk,+1,20151947937851,1.749551,1,4.905275,4.624973,0.000000,0.000000,0.000000,0,0,4.394449,1,1,0,0,0,1,0,0,7,3.433987,0.000000,0.000000
B2xc9,+1,1021634460444,3.038489,1,4.077537,6.473891,100.000000,0.000000,0.000000,0,0,3.367296,1,1,0,0,1,0,0,0,2,2.079442,0.000000,0.000000
HqPhu,-1,771378375757,0.000000,1,4.025352,2.890372,0.000000,0.000000,0.000000,0,0,3.178054,0,1,0,1,1,0,0,0,4,2.708050,0.000000,0.000000
jjbCe,-1,666681644346,0.000000,1,2.079442,1.945910,0.000000,0.000000,0.000000,0,0,2.484907,0,0,0,1,0,0,0,0,0,1.386294,0.000000,0.000000
0j5uA,+1,4347019395691,2.144413,1,4.025352,4.691348,80.000000,0.000000,0.000000,0,0,4.553877,2,1,0,0,0,0,0,0,13,4.290459,0.000000,0.000000
ckPnt,-1,209943796626,1.955610,1,1.609438,1.386294,0.000000,0.000000,0.000000,0,0,4.094345,5,1,0,0,1,0,0,0,2,1.609438,0.000000,0.000000
psKxq,-1,9252555556858,0.000000,1,5.036953,4.430817,48.000000,0.000000,0.000000,0,0,2.772589,1,1,1,0,1,0,0,0,2,2.302585,0.000000,0.000000
CVgpY,+1,9776071921728,1.830649,1,3.135494,2.995732,90.000000,0.000000,0.000000,0,0,2.484907,0,1,0,0,1,0,0,0,71,5.231109,0.000000,0.000000
c4BQC,+1,622882886,1.787348,1,1.945910,1.609438,0.000000,0.000000,0.000000,0,0,2.302585,1,1,0,0,0,0,0,0,9,2.890372,0.000000,0.000000
zHmG6,+1,95044321243,2.748726,1,4.094345,4.574711,60.000000,0.000000,0.000000,0,0,3.555348,1,1,0,0,1,0,0,0,3,1.791759,0.000000,0.000000
LpGLB,+1,100040807430,1.891053,1,3.433987,3.583519,50.000000,0.000000,0.000000,0,0,2.484907,0,1,0,0,1,0,0,0,4,2.772589,0.000000,0.000000
dJXQ0,+1,732224105,6.107161,1,5.493061,6.731018,90.000000,0.000000,0.000000,0,0,5.209486,7,1,0,0,0,1,9,0,1,2.079442,0.000000,0.000000
lgjd8,-1,2706796896,1.352047,0,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,2.564949,1,0,0,0,0,0,0,0,1,1.386294,0.000000,0.000000
bge6n,+1,22547294922765,1.984211,1,3.496508,4.442651,84.000000,0.000000,0.000000,0,0,4.709530,8,0,0,0,0,1,2,0,1,2.197225,0.000000,0.000000
VMKs7,+1,4563335297542,3.168932,1,3.688879,3.806662,0.000000,0.000000,0.000000,0,0,4.158883,10,1,0,0,1,1,0,0,11,3.258097,0.000000,0.000000
82vRu,-1,1628633397521,0.000000,1,6.381816,6.100319,73.000000,0.000000,0.000000,0,0,1.386294,0,1,0,1,1,0,0,0,1,1.791759,0.000000,0.000000
ruKhO,+1,1399566432822,0.000000,1,3.583519,4.007333,90.000000,0.000000,0.000000,0,0,3.258097,2,1,0,0,1,0,0,0,3,1.945910,0.000000,0.000000
I9ewQ,+1,122474512502,1.952252,1,0.000000,1.609438,89.000000,0.000000,0.000000,0,0,2.197225,0,1,0,0,0,0,1,0,1,1.386294,0.000000,0.000000
2v0rV,+1,6225253329976,3.006814,1,4.532599,3.931826,87.000000,0.000000,0.000000,0,0,3.931826,0,1,0,0,1,1,2,0,1,1.791759,0.000000,0.000000
iWANv,-1,237520885771,0.000000,1,1.386294,1.945910,0.000000,0.000000,0.000000,0,0,3.806662,4,1,0,0,0,0,1,0,5,3.465736,0.000000,0.000000
JHdbT,+1,10610142542491,1.804901,1,6.049733,5.484797,70.000000,0.000000,0.000000,0,0,3.044522,1,1,0,0,1,0,0,0,3,1.609438,0.000000,0.000000
iXQWY,+1,14422422111867,4.251563,1,5.808142,6.599870,0.000000,0.000000,0.000000,0,0,3.465736,0,1,0,1,0,0,1,0,10,3.737670,0.000000,0.000000
4rpFr,-1,9468740014,1.369315,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,2.302585,0,0,0,0,0,0,0,0,4,1.791759,0.000000,0.000000
H5cAx,-1,83076349855,2.512592,1,2.564949,2.708050,0.000000,0.000000,0.000000,0,0,5.135798,4,1,0,0,1,1,0,0,6,2.302585,0.000000,0.000000
6yyhF,+1,6937672752739,1.255973,1,3.737670,3.951244,0.000000,0.000000,0.000000,0,0,5.192957,2,1,0,0,0,1,0,0,3,2.197225,0.000000,0.000000
KE1ta,+1,11131850914,0.000000,1,0.693147,1.791759,44.444444,0.000000,0.000000,2,0,1.945910,0,0,0,0,1,0,0,0,7,3.135494,0.000000,0.000000
PAxYR,-1,3951881,0.000000,1,2.397895,2.995732,0.000000,0.000000,0.000000,1,0,3.401197,0,1,0,0,1,1,1,0,2,4.127134,0.000000,0.000000
7K3WN,+1,2336021950032,1.839524,1,3.871201,2.708050,75.000000,0.000000,0.000000,0,0,4.060443,3,1,0,0,0,0,0,0,4,3.295837,0.000000,0.000000
pQXlf,-1,2357888373389,0.000000,1,4.709530,4.248495,51.250000,0.000000,0.000000,0,0,3.871201,3,1,0,1,0,0,0,0,3,1.609438,0.000000,0.000000
z41R0,-1,622444393210,1.361216,1,5.117994,3.951244,0.000000,0.000000,0.000000,1,0,2.708050,0,1,0,0,0,1,0,0,4,2.079442,0.000000,0.000000
dWwNC,+1,9876901227,1.676708,1,1.098612,1.791759,0.000000,0.000000,0.000000,0,0,4.553877,4,1,0,0,1,1,0,0,3,2.197225,0.000000,0.000000
iSy3a,+1,87931804295,2.352550,1,3.401197,3.044522,0.000000,0.000000,0.000000,0,0,4.394449,2,1,0,0,1,0,1,0,1,1.609438,0.000000,0.000000
lUt3p,+1,9112767245391,2.290218,1,1.098612,4.477337,0.000000,0.000000,0.000000,0,0,2.772589,0,1,0,0,1,0,0,0,1,1.945910,0.000000,0.000000
9inpD,-1,850464976857,1.725093,1,1.609438,2.302585,0.000000,0.000000,0.000000,0,0,3.583519,1,1,0,0,0,0,0,0,7,2.197225,0.000000,0.000000
6Qtwb,+1,753513597,1.742435,1,1.609438,2.197225,0.000000,0.000000,0.000000,0,0,4.727388,4,1,0,0,0,1,0,0,6,2.484907,0.000000,0.000000
Mrekf,+1,8021968876164,2.729522,1,4.744932,5.298317,0.000000,0.000000,0.000000,0,0,4.779123,8,1,0,0,1,0,0,0,7,3.784190,0.000000,0.000000
OhmAj,+1,1210777909632,1.206464,1,4.394449,5.468060,82.000000,0.000000,0.000000,0,0,5.056246,5,1,0,0,1,1,0,0,1,2.079442,0.000000,0.000000
8Qz0M,-1,1769063830483,0.000000,1,4.454347,5.247024,0.000000,0.000000,0.000000,0,1,3.295837,0,1,1,0,0,0,0,0,1,1.945910,0.000000,0.000000
jJh8x,+1,211674426,1.921544,1,0.000000,4.276666,0.000000,0.000000,0.000000,0,0,2.484907,1,1,0,0,0,0,1,0,2,2.079442,0.000000,0.000000
0HYoe,-1,1543454356121,0.000000,1,4.127134,3.465736,0.000000,0.000000,0.000000,0,0,2.397895,0,0,0,1,0,0,0,0,32,4.060443,0.000000,0.000000
WAxQf,+1,6826465880503,2.394596,1,4.634729,3.401197,83.333333,0.000000,0.000000,0,0,2.944439,0,1,0,1,0,0,0,0,3,2.197225,0.000000,0.000000
5ydIm,+1,10757899321180,2.098422,1,6.291569,5.568345,76.000000,0.000000,0.000000,0,0,4.077537,2,1,0,0,1,0,0,0,2,2.302585,0.000000,0.000000
s82Eo,+1,3316644538718,1.869577,1,5.501258,4.762174,0.000000,0.000000,0.000000,0,0,1.386294,0,1,0,0,0,0,0,0,1,1.609438,0.000000,0.000000
y1Cjb,+1,2235836962,2.000425,1,3.555348,3.496508,60.000000,0.000000,0.000000,0,0,2.397895,0,1,0,0,0,0,0,0,10,3.555348,0.000000,0.000000
rcIuw,+1,8479970706225,1.819628,1,3.465736,4.204693,0.000000,0.000000,0.000000,0,0,3.806662,1,1,0,0,1,0,1,0,14,3.951244,0.000000,0.000000
XPNrK,+1,1897070229307,1.413105,1,1.386294,1.945910,62.000000,0.000000,0.000000,0,0,3.912023,1,1,0,0,0,0,0,0,0,1.945910,0.000000,0.000000
9FHJd,-1,579617821581,0.000000,1,4.304065,4.736198,53.000000,0.000000,0.000000,0,1,3.713572,1,1,1,0,0,0,0,0,7,2.639057,0.000000,0.000000
BA2Uc,-1,633459328222,0.000000,1,3.178054,3.555348,0.000000,0.000000,0.000000,0,0,1.945910,1,1,0,1,0,0,0,0,2,3.258097,0.000000,0.000000
Qx0EU,+1,1492937529,1.268110,1,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,3.091042,0,1,0,0,0,0,0,0,50,4.644391,0.000000,0.000000
UBfiB,-1,6485030209134,2.239671,1,2.833213,2.639057,0.000000,0.000000,0.000000,0,0,4.234107,4,1,0,0,0,1,0,0,1,1.945910,0.000000,0.000000
vHeok,+1,3967828305,1.725339,1,0.000000,1.098612,0.000000,0.000000,0.000000,0,0,3.555348,1,1,0,0,1,0,0,0,5,2.302585,0.000000,0.000000
7dzzN,+1,1280644116,1.870775,1,1.945910,2.302585,0.000000,0.000000,0.000000,0,0,4.574711,13,1,0,1,1,0,0,0,1,1.386294,0.000000,0.000000
X5b7g,+1,5519724,0.000000,1,4.836282,6.240276,69.000000,0.000000,0.000000,0,0,3.433987,0,1,0,0,1,1,2,0,8,3.295837,0.000000,0.000000
Mx77j,+1,590009759220,1.800827,1,4.276666,3.871201,0.000000,0.000000,0.000000,0,0,2.197225,0,0,0,0,1,0,0,0,7,3.258097,0.000000,0.000000
3RgjX,+1,2454779731943,2.107932,1,0.693147,1.791759,24.000000,0.000000,0.000000,0,0,3.850148,0,1,0,0,1,0,0,0,3,2.944439,0.000000,0.000000
8T3GR,-1,554205824403,1.567840,1,4.867534,4.691348,0.000000,0.000000,0.000000,0,0,1.609438,0,1,0,0,1,0,0,0,8,2.302585,0.000000,0.000000
6MHDF,-1,446909995121,1.218973,0,0.000000,0.000000,0.000000,0.000000,5.777580,1,0,2.564949,0,0,0,0,0,0,1,0,5,2.302585,0.000000,0.000000
QCSmc,+1,169493397,1.555740,1,3.737670,3.555348,0.000000,0.000000,0.000000,0,0,2.833213,2,1,0,0,1,0,0,0,50,4.644391,0.000000,0.000000
wX4DD,+1,743763325968,2.077013,1,5.176150,4.852030,0.000000,0.000000,0.000000,0,0,1.386294,1,1,0,0,1,0,0,0,5,2.564949,0.000000,0.000000
CyWlR,+1,419767713,2.570636,1,5.225747,6.816736,72.000000,0.000000,0.000000,0,0,4.744932,4,1,0,0,1,1,0,0,1,1.386294,0.000000,0.000000
EUG4E,+1,1288354239275,2.905962,1,4.510860,2.995732,77.000000,0.000000,0.000000,0,0,3.091042,1,1,0,0,1,1,1,0,1,1.791759,0.000000,0.000000
a9YzZ,+1,5206562326891,2.251609,1,1.098612,3.178054,0.000000,0.000000,0.000000,0,0,4.330733,2,1,0,0,1,1,0,0,3,1.791759,0.000000,0.000000
8yaVp,+1,1469600138,3.030791,1,2.564949,4.127134,0.000000,0.000000,0.000000,0,0,5.583496,7,1,0,0,0,1,5,0,10,4.369448,0.000000,0.000000
LaCFA,+1,203002333015,3.037447,1,5.043425,4.820282,0.000000,0.000000,0.000000,1,0,3.737670,2,1,0,0,1,0,0,0,9,2.833213,0.000000,0.000000
8fWul,+1,2869700438741,1.758541,1,3.135494,3.663562,0.000000,0.000000,0.000000,0,0,4.343805,2,1,0,0,1,1,4,0,3,3.737670,0.000000,0.000000
